Ord_id,Order_ID,Order_Date,Order_Priority
Ord_1961,49984,2009-05-11,LOW
Ord_1962,50471,2012-01-03,LOW
Ord_1963,51203,2011-12-21,HIGH
Ord_1964,51233,2009-12-09,LOW
Ord_1965,52195,2011-10-26,NOT SPECIFIED
Ord_1966,53123,2009-08-31,NOT SPECIFIED
Ord_1967,54533,2011-12-18,MEDIUM
Ord_1968,55139,2010-01-17,NOT SPECIFIED
Ord_1969,55392,2009-06-06,CRITICAL
Ord_1970,55616,2011-05-08,HIGH
Ord_1971,55909,2009-05-19,LOW
Ord_1972,55938,2012-07-02,NOT SPECIFIED
Ord_1973,56515,2011-05-27,MEDIUM
Ord_1974,56768,2011-07-27,CRITICAL
Ord_1975,56900,2011-11-26,NOT SPECIFIED
Ord_1976,57056,2012-11-08,LOW
Ord_1977,58372,2011-04-02,LOW
Ord_1978,59270,2010-01-11,HIGH
Ord_1979,59619,2010-02-13,NOT SPECIFIED
Ord_1980,59781,2012-12-12,NOT SPECIFIED
Ord_1981,132,2010-06-10,MEDIUM
Ord_1982,258,2010-12-28,CRITICAL
Ord_1983,325,2010-10-16,LOW
Ord_1984,2084,2010-03-16,HIGH
Ord_1985,3332,2009-11-04,CRITICAL
Ord_1986,3397,2009-06-22,MEDIUM
Ord_1987,3589,2009-05-25,HIGH
Ord_1988,3905,2010-12-20,NOT SPECIFIED
Ord_1989,4033,2010-06-01,LOW
Ord_1990,4773,2011-12-22,CRITICAL
Ord_1991,5189,2010-11-25,LOW
Ord_1992,5510,2010-01-07,MEDIUM
Ord_1993,6369,2009-12-19,HIGH
Ord_1994,6373,2012-01-23,NOT SPECIFIED
Ord_1995,6465,2011-08-12,LOW
Ord_1996,7297,2009-09-14,HIGH
Ord_1997,7751,2012-12-23,NOT SPECIFIED
Ord_1998,8422,2009-04-14,MEDIUM
Ord_1999,10245,2011-02-13,MEDIUM
Ord_2000,11008,2009-02-24,CRITICAL
Ord_2001,13472,2011-10-26,CRITICAL
Ord_2002,14114,2009-04-06,CRITICAL
Ord_2003,15399,2012-05-13,CRITICAL
Ord_2004,16194,2010-10-07,NOT SPECIFIED
Ord_2005,16229,2009-03-29,HIGH
Ord_2006,16231,2012-09-04,LOW
Ord_2007,16674,2011-04-29,LOW
Ord_2008,16710,2011-04-24,HIGH
Ord_2009,17698,2012-05-13,HIGH
Ord_2010,18534,2011-12-30,LOW
Ord_2011,18951,2011-06-29,CRITICAL
Ord_2012,22115,2010-06-15,LOW
Ord_2013,22338,2010-05-14,MEDIUM
Ord_2014,22627,2010-04-03,LOW
Ord_2015,22820,2010-08-17,HIGH
Ord_2016,22880,2010-05-30,MEDIUM
Ord_2017,23268,2012-01-16,HIGH
Ord_2018,24102,2010-11-30,CRITICAL
Ord_2019,24422,2011-12-29,CRITICAL
Ord_2020,24644,2009-07-28,CRITICAL
Ord_2021,26401,2010-10-13,MEDIUM
Ord_2022,27938,2009-05-05,MEDIUM
Ord_2023,29280,2012-03-28,MEDIUM
Ord_2024,29346,2009-08-16,LOW
Ord_2025,29349,2010-06-10,HIGH
Ord_2026,29473,2012-02-15,MEDIUM
Ord_2027,29893,2012-06-16,MEDIUM
Ord_2028,30720,2012-09-27,LOW
Ord_2029,30884,2010-09-26,LOW
Ord_2030,31303,2011-03-20,LOW
Ord_2031,31392,2010-05-06,LOW
Ord_2032,31715,2009-01-09,NOT SPECIFIED
Ord_2033,32965,2011-02-24,HIGH
Ord_2034,33253,2011-11-30,NOT SPECIFIED
Ord_2035,33959,2009-07-31,CRITICAL
Ord_2036,35271,2010-07-26,HIGH
Ord_2037,36390,2012-10-12,HIGH
Ord_2038,37447,2009-07-08,LOW
Ord_2039,38723,2012-09-20,CRITICAL
Ord_2040,38851,2012-06-10,CRITICAL
Ord_2041,39266,2012-08-27,HIGH
Ord_2042,39780,2009-06-07,LOW
Ord_2043,40005,2010-07-25,HIGH
Ord_2044,40704,2009-01-07,LOW
Ord_2045,41383,2010-05-12,LOW
Ord_2046,41415,2009-11-10,LOW
Ord_2047,41825,2009-08-22,CRITICAL
Ord_2048,41826,2010-10-16,MEDIUM
Ord_2049,42213,2011-03-21,CRITICAL
Ord_2050,43588,2012-09-01,MEDIUM
Ord_2051,45728,2010-06-21,HIGH
Ord_2052,45984,2012-01-27,MEDIUM
Ord_2053,45988,2009-09-01,CRITICAL
Ord_2054,47106,2011-10-25,MEDIUM
Ord_2055,47169,2010-03-03,MEDIUM
Ord_2056,48071,2011-03-03,LOW
Ord_2057,50276,2011-02-14,NOT SPECIFIED
Ord_2058,51107,2012-09-25,NOT SPECIFIED
Ord_2059,51783,2011-11-11,MEDIUM
Ord_2060,52006,2009-06-24,MEDIUM
Ord_2061,52934,2011-07-27,CRITICAL
Ord_2062,54053,2012-02-14,HIGH
Ord_2063,55239,2012-12-03,CRITICAL
Ord_2064,58599,2010-01-14,CRITICAL
Ord_2065,326,2011-06-03,HIGH
Ord_2066,614,2012-11-30,HIGH
Ord_2067,898,2010-06-02,HIGH
Ord_2068,1031,2009-08-31,MEDIUM
Ord_2069,1447,2012-10-14,HIGH
Ord_2070,2150,2009-06-02,MEDIUM
Ord_2071,2211,2009-06-29,HIGH
Ord_2072,2307,2010-06-28,LOW
Ord_2073,2370,2009-01-16,CRITICAL
Ord_2074,2374,2010-10-28,NOT SPECIFIED
Ord_2075,3138,2009-02-08,NOT SPECIFIED
Ord_2076,3141,2011-11-09,CRITICAL
Ord_2077,4515,2012-03-16,CRITICAL
Ord_2078,4708,2009-09-30,CRITICAL
Ord_2079,5155,2009-06-11,HIGH
Ord_2080,5382,2012-01-12,LOW
Ord_2081,5414,2010-03-24,NOT SPECIFIED
Ord_2082,6433,2011-11-22,MEDIUM
Ord_2083,6464,2009-05-28,MEDIUM
Ord_2084,7846,2011-06-25,LOW
Ord_2085,7936,2010-04-05,LOW
Ord_2086,8195,2011-01-06,MEDIUM
Ord_2087,8293,2012-08-10,LOW
Ord_2088,9248,2009-12-23,NOT SPECIFIED
Ord_2089,9347,2012-08-09,LOW
Ord_2090,9472,2011-06-16,CRITICAL
Ord_2091,9733,2009-03-17,NOT SPECIFIED
Ord_2092,10054,2011-04-28,HIGH
Ord_2093,10627,2010-02-24,LOW
Ord_2094,10629,2009-09-11,CRITICAL
Ord_2095,10784,2010-07-05,NOT SPECIFIED
Ord_2096,10823,2012-06-12,LOW
Ord_2097,10919,2010-03-27,HIGH
Ord_2098,11429,2010-03-03,LOW
Ord_2099,11650,2012-09-24,NOT SPECIFIED
Ord_2100,13347,2010-04-23,NOT SPECIFIED
Ord_2101,13381,2011-08-17,MEDIUM
Ord_2102,13634,2011-04-18,HIGH
Ord_2103,13729,2009-01-01,NOT SPECIFIED
Ord_2104,13730,2011-05-09,HIGH
Ord_2105,14113,2011-08-04,HIGH
Ord_2106,14210,2012-06-26,NOT SPECIFIED
Ord_2107,14272,2012-02-12,MEDIUM
Ord_2108,14401,2011-08-04,NOT SPECIFIED
Ord_2109,15941,2011-12-10,NOT SPECIFIED
Ord_2110,18023,2011-02-24,MEDIUM
Ord_2111,18341,2010-07-18,CRITICAL
Ord_2112,18400,2011-12-06,NOT SPECIFIED
Ord_2113,18950,2012-02-27,LOW
Ord_2114,19111,2009-10-04,LOW
Ord_2115,19139,2010-12-03,NOT SPECIFIED
Ord_2116,19332,2012-02-27,HIGH
Ord_2117,20965,2009-12-20,CRITICAL
Ord_2118,21249,2010-09-19,LOW
Ord_2119,22529,2010-05-07,MEDIUM
Ord_2120,23303,2009-06-20,NOT SPECIFIED
Ord_2121,23398,2009-03-13,MEDIUM
Ord_2122,24356,2010-05-11,MEDIUM
Ord_2123,25188,2011-01-03,MEDIUM
Ord_2124,25249,2012-11-06,MEDIUM
Ord_2125,26948,2011-11-22,HIGH
Ord_2126,27232,2010-08-18,NOT SPECIFIED
Ord_2127,27622,2011-02-06,MEDIUM
Ord_2128,28002,2009-10-10,CRITICAL
Ord_2129,28390,2012-02-07,HIGH
Ord_2130,29223,2012-01-20,HIGH
Ord_2131,29351,2011-10-03,MEDIUM
Ord_2132,29506,2011-06-14,CRITICAL
Ord_2133,29633,2009-06-22,CRITICAL
Ord_2134,29764,2012-07-22,CRITICAL
Ord_2135,29958,2011-01-06,HIGH
Ord_2136,31616,2010-08-28,CRITICAL
Ord_2137,31907,2010-05-18,LOW
Ord_2138,32001,2011-10-28,LOW
Ord_2139,32069,2011-11-19,NOT SPECIFIED
Ord_2140,32102,2012-12-14,MEDIUM
Ord_2141,32450,2011-12-19,MEDIUM
Ord_2142,32546,2011-03-18,CRITICAL
Ord_2143,33029,2012-05-31,HIGH
Ord_2144,33061,2011-07-15,HIGH
Ord_2145,33478,2010-06-14,HIGH
Ord_2146,33540,2011-06-06,LOW
Ord_2147,33862,2010-06-22,NOT SPECIFIED
Ord_2148,34470,2012-02-01,CRITICAL
Ord_2149,36161,2010-01-16,CRITICAL
Ord_2150,37760,2009-08-14,HIGH
Ord_2151,37895,2012-03-30,CRITICAL
Ord_2152,38403,2011-05-21,LOW
Ord_2153,38630,2010-04-17,MEDIUM
Ord_2154,40165,2011-03-02,HIGH
Ord_2155,40194,2010-10-06,NOT SPECIFIED
Ord_2156,40454,2011-04-21,NOT SPECIFIED
Ord_2157,40672,2012-10-29,LOW
Ord_2158,40833,2010-07-15,LOW
Ord_2159,41441,2012-01-23,MEDIUM
Ord_2160,43076,2010-06-16,NOT SPECIFIED
Ord_2161,43233,2010-06-19,CRITICAL
Ord_2162,43332,2012-09-10,HIGH
Ord_2163,43362,2009-01-12,CRITICAL
Ord_2164,43488,2012-06-18,CRITICAL
Ord_2165,43526,2010-05-26,HIGH
Ord_2166,44134,2009-10-30,HIGH
Ord_2167,44196,2009-08-22,NOT SPECIFIED
Ord_2168,44358,2010-04-01,HIGH
Ord_2169,44480,2010-05-12,MEDIUM
Ord_2170,44546,2010-03-24,CRITICAL
Ord_2171,44647,2012-01-24,LOW
Ord_2172,45376,2011-12-02,CRITICAL
Ord_2173,46115,2011-03-02,CRITICAL
Ord_2174,47109,2011-09-11,HIGH
Ord_2175,47556,2010-07-25,LOW
Ord_2176,47712,2010-07-13,LOW
Ord_2177,48135,2009-04-19,HIGH
Ord_2178,48161,2011-05-23,NOT SPECIFIED
Ord_2179,48515,2011-12-20,CRITICAL
Ord_2180,50567,2012-02-05,MEDIUM
Ord_2181,51623,2009-01-13,CRITICAL
Ord_2182,52194,2010-12-11,CRITICAL
Ord_2183,52291,2009-10-29,CRITICAL
Ord_2184,54370,2012-04-08,NOT SPECIFIED
Ord_2185,54659,2011-08-15,HIGH
Ord_2186,54981,2012-02-11,HIGH
Ord_2187,55361,2011-03-23,NOT SPECIFIED
Ord_2188,55908,2009-05-23,HIGH
Ord_2189,56257,2011-09-09,MEDIUM
Ord_2190,57029,2011-03-08,CRITICAL
Ord_2191,58145,2012-05-16,MEDIUM
Ord_2192,58151,2009-09-29,HIGH
Ord_2193,58659,2010-10-24,HIGH
Ord_2194,58727,2009-07-06,MEDIUM
Ord_2195,1537,2012-02-14,NOT SPECIFIED
Ord_2196,4580,2010-11-14,NOT SPECIFIED
Ord_2197,8097,2010-12-09,MEDIUM
Ord_2198,8677,2012-10-07,HIGH
Ord_2199,10114,2010-02-08,CRITICAL
Ord_2200,11236,2010-10-30,HIGH
Ord_2201,11687,2011-12-25,HIGH
Ord_2202,12643,2010-03-19,LOW
Ord_2203,13089,2011-12-14,NOT SPECIFIED
Ord_2204,13378,2009-09-21,LOW
Ord_2205,13824,2009-12-27,LOW
Ord_2206,18562,2011-12-20,CRITICAL
Ord_2207,20737,2011-12-25,MEDIUM
Ord_2208,20900,2010-11-24,LOW
Ord_2209,26658,2011-12-22,HIGH
Ord_2210,27271,2011-09-14,NOT SPECIFIED
Ord_2211,28001,2009-06-14,CRITICAL
Ord_2212,28161,2009-06-15,NOT SPECIFIED
Ord_2213,29350,2009-08-25,HIGH
Ord_2214,29666,2011-12-30,NOT SPECIFIED
Ord_2215,29700,2010-04-06,MEDIUM
Ord_2216,30754,2010-11-25,LOW
Ord_2217,31650,2010-08-11,NOT SPECIFIED
Ord_2218,32292,2012-02-15,LOW
Ord_2219,35201,2010-06-04,LOW
Ord_2220,35360,2011-04-18,CRITICAL
Ord_2221,35492,2012-02-10,MEDIUM
Ord_2222,37473,2009-10-01,LOW
Ord_2223,39079,2011-09-07,HIGH
Ord_2224,40356,2009-12-19,NOT SPECIFIED
Ord_2225,42599,2009-04-06,MEDIUM
Ord_2226,45670,2012-08-07,LOW
Ord_2227,47617,2009-12-08,NOT SPECIFIED
Ord_2228,47842,2010-05-12,MEDIUM
Ord_2229,48548,2011-03-26,CRITICAL
Ord_2230,49056,2009-10-01,HIGH
Ord_2231,50759,2010-03-19,LOW
Ord_2232,51556,2012-10-27,HIGH
Ord_2233,51620,2012-03-08,MEDIUM
Ord_2234,52837,2012-01-18,CRITICAL
Ord_2235,54592,2011-06-12,LOW
Ord_2236,55202,2011-08-24,LOW
Ord_2237,57894,2012-04-03,LOW
Ord_2238,1191,2011-11-06,MEDIUM
Ord_2239,1985,2009-09-01,NOT SPECIFIED
Ord_2240,1988,2011-10-05,NOT SPECIFIED
Ord_2241,2305,2010-01-25,HIGH
Ord_2242,3877,2010-05-20,LOW
Ord_2243,4103,2012-07-02,LOW
Ord_2244,4455,2010-10-10,MEDIUM
Ord_2245,6086,2011-09-22,CRITICAL
Ord_2246,6912,2011-12-10,NOT SPECIFIED
Ord_2247,6950,2012-03-26,LOW
Ord_2248,7075,2011-10-10,LOW
Ord_2249,8065,2012-10-21,MEDIUM
Ord_2250,8292,2010-02-01,NOT SPECIFIED
Ord_2251,8513,2011-07-15,LOW
Ord_2252,9635,2009-04-13,CRITICAL
Ord_2253,10436,2011-01-02,LOW
Ord_2254,10752,2011-09-10,CRITICAL
Ord_2255,11779,2010-06-29,NOT SPECIFIED
Ord_2256,12515,2010-05-13,MEDIUM
Ord_2257,12580,2010-01-13,LOW
Ord_2258,12931,2012-04-24,MEDIUM
Ord_2259,13027,2012-01-15,CRITICAL
Ord_2260,13572,2012-05-17,CRITICAL
Ord_2261,13731,2010-05-09,NOT SPECIFIED
Ord_2262,14112,2009-07-24,LOW
Ord_2263,17216,2012-05-27,MEDIUM
Ord_2264,17953,2012-08-20,HIGH
Ord_2265,17959,2012-09-09,MEDIUM
Ord_2266,18017,2010-03-25,CRITICAL
Ord_2267,18373,2012-04-12,CRITICAL
Ord_2268,19558,2011-02-25,LOW
Ord_2269,20518,2009-10-05,CRITICAL
Ord_2270,20903,2009-05-20,HIGH
Ord_2271,21606,2011-01-22,NOT SPECIFIED
Ord_2272,22183,2012-04-23,MEDIUM
Ord_2273,23522,2011-04-11,CRITICAL
Ord_2274,23968,2011-03-04,CRITICAL
Ord_2275,25472,2009-05-21,HIGH
Ord_2276,25955,2011-05-04,NOT SPECIFIED
Ord_2277,26306,2012-10-30,LOW
Ord_2278,26724,2009-02-06,CRITICAL
Ord_2279,26784,2010-07-23,CRITICAL
Ord_2280,26949,2009-08-15,CRITICAL
Ord_2281,28992,2011-09-19,CRITICAL
Ord_2282,30150,2010-10-04,CRITICAL
Ord_2283,30151,2011-01-29,NOT SPECIFIED
Ord_2284,30276,2011-08-26,LOW
Ord_2285,30279,2011-12-07,CRITICAL
Ord_2286,32640,2012-09-15,HIGH
Ord_2287,32902,2012-03-03,HIGH
Ord_2288,33025,2009-01-24,LOW
Ord_2289,33154,2010-08-03,CRITICAL
Ord_2290,33761,2012-08-04,HIGH
Ord_2291,34309,2012-09-06,HIGH
Ord_2292,34595,2012-07-19,MEDIUM
Ord_2293,34662,2012-01-10,CRITICAL
Ord_2294,34689,2009-11-23,LOW
Ord_2295,34694,2011-04-28,LOW
Ord_2296,34725,2011-07-27,LOW
Ord_2297,35296,2011-03-21,LOW
Ord_2298,35494,2011-02-14,MEDIUM
Ord_2299,35845,2011-01-06,HIGH
Ord_2300,35905,2012-02-19,LOW
Ord_2301,37731,2009-11-04,CRITICAL
Ord_2302,37893,2011-11-24,NOT SPECIFIED
Ord_2303,38564,2009-11-02,CRITICAL
Ord_2304,39169,2011-08-26,MEDIUM
Ord_2305,39238,2010-09-26,CRITICAL
Ord_2306,39426,2009-05-26,CRITICAL
Ord_2307,41350,2010-05-08,MEDIUM
Ord_2308,42471,2012-03-09,LOW
Ord_2309,42529,2010-10-10,LOW
Ord_2310,43200,2010-07-31,NOT SPECIFIED
Ord_2311,43553,2009-05-14,NOT SPECIFIED
Ord_2312,44033,2012-01-10,CRITICAL
Ord_2313,44065,2010-07-03,LOW
Ord_2314,45030,2010-07-24,HIGH
Ord_2315,46341,2009-12-17,HIGH
Ord_2316,46368,2012-04-24,HIGH
Ord_2317,47012,2010-05-13,LOW
Ord_2318,47621,2009-07-11,CRITICAL
Ord_2319,49443,2011-01-23,HIGH
Ord_2320,49824,2011-03-22,HIGH
Ord_2321,51047,2009-04-10,MEDIUM
Ord_2322,56260,2009-08-15,NOT SPECIFIED
Ord_2323,58337,2009-05-28,LOW
Ord_2324,58343,2009-01-09,NOT SPECIFIED
Ord_2325,59714,2010-12-13,CRITICAL
Ord_2326,70,2010-12-17,LOW
Ord_2327,135,2011-10-20,NOT SPECIFIED
Ord_2328,193,2010-08-07,CRITICAL
Ord_2329,225,2011-05-24,CRITICAL
Ord_2330,290,2009-01-05,NOT SPECIFIED
Ord_2331,644,2012-04-30,CRITICAL
Ord_2332,738,2010-03-01,NOT SPECIFIED
Ord_2333,772,2010-04-16,HIGH
Ord_2334,1189,2009-04-08,CRITICAL
Ord_2335,1825,2010-12-04,MEDIUM
Ord_2336,2467,2011-07-15,NOT SPECIFIED
Ord_2337,3014,2012-10-29,NOT SPECIFIED
Ord_2338,3073,2009-01-07,MEDIUM
Ord_2339,3168,2012-01-29,LOW
Ord_2340,3205,2012-04-10,LOW
Ord_2341,3559,2012-10-23,MEDIUM
Ord_2342,3586,2010-12-04,HIGH
Ord_2343,3750,2011-04-29,MEDIUM
Ord_2344,3778,2010-05-25,CRITICAL
Ord_2345,3841,2009-10-04,NOT SPECIFIED
Ord_2346,4004,2010-05-06,MEDIUM
Ord_2347,4096,2012-07-02,NOT SPECIFIED
Ord_2348,4769,2011-04-13,NOT SPECIFIED
Ord_2349,4800,2012-01-05,LOW
Ord_2350,5543,2010-09-24,MEDIUM
Ord_2351,5636,2011-02-15,MEDIUM
Ord_2352,6050,2010-03-28,LOW
Ord_2353,6148,2011-12-24,MEDIUM
Ord_2354,6727,2009-08-29,LOW
Ord_2355,7079,2010-02-08,MEDIUM
Ord_2356,7301,2010-12-28,LOW
Ord_2357,7623,2009-10-28,CRITICAL
Ord_2358,8000,2010-09-19,LOW
Ord_2359,8039,2012-08-23,MEDIUM
Ord_2360,8162,2009-10-07,MEDIUM
Ord_2361,8870,2010-03-05,NOT SPECIFIED
Ord_2362,9253,2012-01-30,CRITICAL
Ord_2363,10722,2011-01-19,NOT SPECIFIED
Ord_2364,11527,2009-07-02,MEDIUM
Ord_2365,11683,2012-02-07,NOT SPECIFIED
Ord_2366,12448,2011-11-08,CRITICAL
Ord_2367,13028,2009-04-08,CRITICAL
Ord_2368,13156,2011-10-05,LOW
Ord_2369,13252,2009-03-22,NOT SPECIFIED
Ord_2370,13540,2010-05-23,HIGH
Ord_2371,14081,2010-10-06,HIGH
Ord_2372,14086,2010-10-20,LOW
Ord_2373,14435,2012-12-01,NOT SPECIFIED
Ord_2374,14784,2012-03-14,MEDIUM
Ord_2375,15264,2011-11-17,MEDIUM
Ord_2376,16352,2012-07-30,MEDIUM
Ord_2377,16513,2010-09-03,CRITICAL
Ord_2378,16582,2011-10-01,CRITICAL
Ord_2379,16640,2010-07-27,LOW
Ord_2380,16711,2012-04-25,NOT SPECIFIED
Ord_2381,17218,2012-07-23,CRITICAL
Ord_2382,17255,2010-07-14,NOT SPECIFIED
Ord_2383,17317,2009-12-03,NOT SPECIFIED
Ord_2384,17414,2012-06-29,HIGH
Ord_2385,17446,2009-06-09,CRITICAL
Ord_2386,17765,2011-09-15,NOT SPECIFIED
Ord_2387,17958,2011-08-11,LOW
Ord_2388,18375,2011-09-22,LOW
Ord_2389,18532,2011-10-20,NOT SPECIFIED
Ord_2390,18627,2010-12-20,MEDIUM
Ord_2391,18816,2009-02-24,CRITICAL
Ord_2392,18852,2011-09-19,HIGH
Ord_2393,19329,2010-03-07,NOT SPECIFIED
Ord_2394,19522,2009-10-20,MEDIUM
Ord_2395,19811,2011-08-08,LOW
Ord_2396,19841,2010-12-26,LOW
Ord_2397,19874,2012-06-08,HIGH
Ord_2398,20068,2011-02-28,CRITICAL
Ord_2399,20162,2009-02-08,MEDIUM
Ord_2400,20354,2012-09-19,CRITICAL
Ord_2401,20384,2011-10-25,LOW
Ord_2402,20710,2009-11-29,HIGH
Ord_2403,20934,2010-01-20,CRITICAL
Ord_2404,21057,2011-02-03,LOW
Ord_2405,21190,2009-05-28,MEDIUM
Ord_2406,21505,2012-12-03,LOW
Ord_2407,22055,2012-09-23,MEDIUM
Ord_2408,22371,2009-04-04,HIGH
Ord_2409,22498,2010-11-09,CRITICAL
Ord_2410,22562,2009-03-27,MEDIUM
Ord_2411,23392,2009-08-16,MEDIUM
Ord_2412,23782,2010-01-10,LOW
Ord_2413,24069,2010-07-16,LOW
Ord_2414,24099,2011-05-20,NOT SPECIFIED
Ord_2415,24228,2009-07-17,LOW
Ord_2416,24231,2009-08-07,NOT SPECIFIED
Ord_2417,24613,2012-07-16,LOW
Ord_2418,24647,2009-06-04,NOT SPECIFIED
Ord_2419,24672,2012-03-17,MEDIUM
Ord_2420,24740,2010-01-10,MEDIUM
Ord_2421,25479,2011-04-28,CRITICAL
Ord_2422,25985,2012-09-02,LOW
Ord_2423,26341,2010-07-28,CRITICAL
Ord_2424,26407,2012-06-19,CRITICAL
Ord_2425,26432,2009-12-30,LOW
Ord_2426,26630,2010-11-27,HIGH
Ord_2427,26660,2012-03-18,MEDIUM
Ord_2428,26818,2012-01-08,NOT SPECIFIED
Ord_2429,27011,2010-12-30,MEDIUM
Ord_2430,27841,2012-09-16,HIGH
Ord_2431,28581,2011-12-07,MEDIUM
Ord_2432,28611,2012-12-27,LOW
Ord_2433,28647,2009-03-14,CRITICAL
Ord_2434,28736,2009-04-21,HIGH
Ord_2435,28835,2012-03-31,NOT SPECIFIED
Ord_2436,29220,2012-12-29,MEDIUM
Ord_2437,30114,2010-08-16,LOW
Ord_2438,30336,2010-01-29,MEDIUM
Ord_2439,30725,2009-12-28,MEDIUM
Ord_2440,30784,2012-05-07,MEDIUM
Ord_2441,31040,2010-09-14,NOT SPECIFIED
Ord_2442,31846,2011-08-13,CRITICAL
Ord_2443,32038,2009-06-17,LOW
Ord_2444,32065,2011-12-02,MEDIUM
Ord_2445,32326,2010-10-31,HIGH
Ord_2446,32613,2011-12-16,LOW
Ord_2447,32741,2009-02-15,LOW
Ord_2448,32903,2012-07-26,LOW
Ord_2449,33031,2012-08-24,HIGH
Ord_2450,33152,2010-11-21,CRITICAL
Ord_2451,33217,2009-03-12,HIGH
Ord_2452,33606,2012-03-01,HIGH
Ord_2453,33666,2012-07-16,NOT SPECIFIED
Ord_2454,33764,2011-02-10,CRITICAL
Ord_2455,33921,2010-03-30,LOW
Ord_2456,33956,2012-01-19,LOW
Ord_2457,34022,2012-11-03,NOT SPECIFIED
Ord_2458,34148,2012-08-21,CRITICAL
Ord_2459,34182,2012-10-17,CRITICAL
Ord_2460,34337,2010-05-14,MEDIUM
Ord_2461,34657,2010-05-05,LOW
Ord_2462,34727,2011-03-13,LOW
Ord_2463,34881,2011-02-07,MEDIUM
Ord_2464,34882,2009-07-24,CRITICAL
Ord_2465,34916,2010-08-09,HIGH
Ord_2466,35041,2009-04-15,NOT SPECIFIED
Ord_2467,35302,2010-06-07,MEDIUM
Ord_2468,35841,2011-05-08,MEDIUM
Ord_2469,36034,2012-10-16,HIGH
Ord_2470,36065,2010-02-17,HIGH
Ord_2471,36355,2009-12-02,MEDIUM
Ord_2472,36358,2009-05-13,NOT SPECIFIED
Ord_2473,36739,2009-10-08,NOT SPECIFIED
Ord_2474,36743,2012-09-08,CRITICAL
Ord_2475,36864,2012-07-29,LOW
Ord_2476,37188,2012-03-04,CRITICAL
Ord_2477,37414,2011-09-09,LOW
Ord_2478,37638,2009-01-21,LOW
Ord_2479,37734,2009-12-26,CRITICAL
Ord_2480,37763,2012-02-08,NOT SPECIFIED
Ord_2481,37859,2009-03-30,CRITICAL
Ord_2482,38048,2010-01-24,HIGH
Ord_2483,38305,2011-04-30,CRITICAL
Ord_2484,38371,2009-11-08,NOT SPECIFIED
Ord_2485,38789,2010-11-14,HIGH
Ord_2486,39076,2009-12-11,CRITICAL
Ord_2487,39173,2009-01-16,CRITICAL
Ord_2488,39335,2009-05-25,NOT SPECIFIED
Ord_2489,39744,2009-07-06,MEDIUM
Ord_2490,39878,2011-03-05,NOT SPECIFIED
Ord_2491,39972,2012-09-25,NOT SPECIFIED
Ord_2492,40643,2011-04-05,CRITICAL
Ord_2493,40870,2011-12-11,CRITICAL
Ord_2494,40934,2011-11-13,NOT SPECIFIED
Ord_2495,41254,2011-01-10,CRITICAL
Ord_2496,41472,2010-01-23,LOW
Ord_2497,41830,2012-02-17,LOW
Ord_2498,42144,2009-11-12,MEDIUM
Ord_2499,42439,2010-06-19,NOT SPECIFIED
Ord_2500,42758,2012-11-10,CRITICAL
Ord_2501,42950,2010-08-22,HIGH
Ord_2502,42951,2012-09-16,CRITICAL
Ord_2503,43172,2009-07-03,LOW
Ord_2504,43270,2012-09-01,CRITICAL
Ord_2505,43271,2010-03-03,MEDIUM
Ord_2506,43745,2010-11-01,LOW
Ord_2507,43779,2009-08-21,HIGH
Ord_2508,43877,2010-03-15,LOW
Ord_2509,43907,2012-07-18,CRITICAL
Ord_2510,43940,2010-02-21,CRITICAL
Ord_2511,44036,2012-01-11,HIGH
Ord_2512,44225,2009-04-03,HIGH
Ord_2513,44352,2009-09-15,NOT SPECIFIED
Ord_2514,44487,2009-09-11,CRITICAL
Ord_2515,44775,2009-09-29,MEDIUM
Ord_2516,46337,2012-04-27,LOW
Ord_2517,46562,2011-02-12,NOT SPECIFIED
Ord_2518,46597,2009-12-31,NOT SPECIFIED
Ord_2519,46725,2010-09-20,NOT SPECIFIED
Ord_2520,46787,2012-03-29,MEDIUM
Ord_2521,46916,2011-10-03,HIGH
Ord_2522,47265,2011-12-10,CRITICAL
Ord_2523,48487,2010-01-11,LOW
Ord_2524,48774,2012-08-09,HIGH
Ord_2525,49381,2012-12-13,NOT SPECIFIED
Ord_2526,49666,2009-08-06,LOW
Ord_2527,49762,2011-06-15,HIGH
Ord_2528,49831,2010-08-23,CRITICAL
Ord_2529,49892,2011-02-10,LOW
Ord_2530,49988,2010-12-20,HIGH
Ord_2531,50308,2012-10-18,LOW
Ord_2532,50692,2010-09-17,HIGH
Ord_2533,50725,2010-11-23,MEDIUM
Ord_2534,50982,2012-04-16,HIGH
Ord_2535,51008,2011-08-20,HIGH
Ord_2536,51463,2011-12-17,LOW
Ord_2537,51943,2009-04-24,HIGH
Ord_2538,52039,2012-08-02,CRITICAL
Ord_2539,52290,2012-05-21,LOW
Ord_2540,52480,2010-07-27,NOT SPECIFIED
Ord_2541,52486,2011-01-04,NOT SPECIFIED
Ord_2542,52519,2012-04-29,HIGH
Ord_2543,53188,2012-11-05,HIGH
Ord_2544,53223,2012-07-14,LOW
Ord_2545,53248,2010-10-29,CRITICAL
Ord_2546,53411,2011-11-29,CRITICAL
Ord_2547,53668,2010-03-31,NOT SPECIFIED
Ord_2548,53730,2012-12-29,HIGH
Ord_2549,54020,2012-01-31,LOW
Ord_2550,54368,2011-11-01,NOT SPECIFIED
